species	protein	family	evidence	orthogroup
Phlogophora_meticulosa	Phlogophora_meticulosa_18384	CCE	Pfam:PF00135:25-535:cov=0.912	OG0000020
Phlogophora_meticulosa	Phlogophora_meticulosa_18402	CCE	Pfam:PF00135:23-490:cov=0.955	OG0000020
Phlogophora_meticulosa	Phlogophora_meticulosa_18414	CCE	Pfam:PF00135:9-444:cov=0.982	OG0010173
Phlogophora_meticulosa	Phlogophora_meticulosa_18415	CCE	Pfam:PF00135:23-532:cov=0.916	OG0000020
Phlogophora_meticulosa	Phlogophora_meticulosa_18434	CCE	Pfam:PF00135:23-527:cov=0.878	OG0000020
Phlogophora_meticulosa	Phlogophora_meticulosa_18448	CCE	Pfam:PF00135:8-182:cov=0.506;Pfam:PF00135:187-320:cov=0.387	OG0000020
Phlogophora_meticulosa	Phlogophora_meticulosa_18449	CCE	Pfam:PF00135:23-524:cov=0.913	OG0000020
Phlogophora_meticulosa	Phlogophora_meticulosa_18518	ABC_NBD	Pfam:PF00005:91-160:cov=0.412	OG0000116
Phlogophora_meticulosa	Phlogophora_meticulosa_18524	ABC_NBD	Pfam:PF00005:152-274:cov=0.446	OG0000116
Phlogophora_meticulosa	Phlogophora_meticulosa_18525	CCE	Pfam:PF00135:23-220:cov=0.379;Pfam:PF00135:231-477:cov=0.473	OG0000020
Phlogophora_meticulosa	Phlogophora_meticulosa_18544	ABC_TMD	Pfam:PF00664:30-215:cov=0.819	OG0000116
Phlogophora_meticulosa	Phlogophora_meticulosa_18581	CCE	Pfam:PF00135:23-527:cov=0.883	OG0000020
Phlogophora_meticulosa	Phlogophora_meticulosa_18583	CCE	Pfam:PF00135:23-528:cov=0.885	OG0000020
Phlogophora_meticulosa	Phlogophora_meticulosa_18587	CCE	Pfam:PF00135:23-531:cov=0.836	OG0000020
Phlogophora_meticulosa	Phlogophora_meticulosa_18588	CCE	Pfam:PF00135:23-531:cov=0.841	OG0000020
Phlogophora_meticulosa	Phlogophora_meticulosa_1864	CCE	Pfam:PF00135:20-541:cov=0.944	OG0000244
Phlogophora_meticulosa	Phlogophora_meticulosa_18949	Thioredoxin	Pfam:PF00085:135-233:cov=0.372	OG0008607
Phlogophora_meticulosa	Phlogophora_meticulosa_1904	CCE	Pfam:PF00135:3-202:cov=0.990	OG0000129
Phlogophora_meticulosa	Phlogophora_meticulosa_1908	CCE	Pfam:PF00135:3-521:cov=0.976	OG0000244
Phlogophora_meticulosa	Phlogophora_meticulosa_1922	CCE	Pfam:PF00135:22-543:cov=0.942	OG0017395
Phlogophora_meticulosa	Phlogophora_meticulosa_19356	CYP	Pfam:PF00067:35-471:cov=0.872	OG0005497
Phlogophora_meticulosa	Phlogophora_meticulosa_1937	SOD_CuZn	Pfam:PF00080:14-149:cov=0.883	OG0002102
Phlogophora_meticulosa	Phlogophora_meticulosa_19380	Keap1_BACK	Pfam:PF07707:75-135:cov=0.389	OG0003903
Phlogophora_meticulosa	Phlogophora_meticulosa_19380	Keap1_BTB	Pfam:PF00651:1-67:cov=0.427	OG0003903
Phlogophora_meticulosa	Phlogophora_meticulosa_19486	CCE	Pfam:PF00135:26-555:cov=0.556	OG0009583
Phlogophora_meticulosa	Phlogophora_meticulosa_19616	CCE	Pfam:PF00135:25-516:cov=0.908	OG0002524
Phlogophora_meticulosa	Phlogophora_meticulosa_19635	CCE	Pfam:PF00135:32-524:cov=0.900	OG0004633
Phlogophora_meticulosa	Phlogophora_meticulosa_19647	CCE	Pfam:PF00135:25-522:cov=0.896	OG0009442
Phlogophora_meticulosa	Phlogophora_meticulosa_19653	CCE	Pfam:PF00135:20-529:cov=0.911	OG0006528
Phlogophora_meticulosa	Phlogophora_meticulosa_1970	CCE	Pfam:PF00135:28-192:cov=0.793	OG0000129
Phlogophora_meticulosa	Phlogophora_meticulosa_19700	EH	Pfam:PF00561:81-360:cov=0.700	OG0004413
Phlogophora_meticulosa	Phlogophora_meticulosa_1973	CCE	Pfam:PF00135:3-528:cov=0.978	OG0000129
Phlogophora_meticulosa	Phlogophora_meticulosa_19786	CYP	Pfam:PF00067:32-435:cov=0.884	OG0000145
Phlogophora_meticulosa	Phlogophora_meticulosa_19787	CYP	Pfam:PF00067:32-493:cov=0.918	OG0000145
Phlogophora_meticulosa	Phlogophora_meticulosa_19974	CYP	Pfam:PF00067:35-497:cov=0.882	OG0000057
Phlogophora_meticulosa	Phlogophora_meticulosa_19980	CYP	Pfam:PF00067:35-496:cov=0.890	OG0000057
Phlogophora_meticulosa	Phlogophora_meticulosa_20131	CCE	Pfam:PF00135:50-561:cov=0.878	OG0000181
Phlogophora_meticulosa	Phlogophora_meticulosa_20132	CCE	Pfam:PF00135:41-559:cov=0.892	OG0000181
Phlogophora_meticulosa	Phlogophora_meticulosa_20151	CCE	Pfam:PF00135:55-568:cov=0.892	OG0000181
Phlogophora_meticulosa	Phlogophora_meticulosa_20159	CCE	Pfam:PF00135:46-565:cov=0.908	OG0000181
Phlogophora_meticulosa	Phlogophora_meticulosa_20287	CCE	Pfam:PF00135:18-96:cov=0.752	OG0000051
Phlogophora_meticulosa	Phlogophora_meticulosa_20297	CCE	Pfam:PF00135:24-497:cov=0.876	OG0012149
Phlogophora_meticulosa	Phlogophora_meticulosa_2551	CYP	Pfam:PF00067:127-566:cov=0.755	OG0003403
Phlogophora_meticulosa	Phlogophora_meticulosa_2598	Thioredoxin	Pfam:PF00085:36-133:cov=0.681	OG0003512
Phlogophora_meticulosa	Phlogophora_meticulosa_2624	CCE	Pfam:PF00135:27-515:cov=0.926	OG0000051
Phlogophora_meticulosa	Phlogophora_meticulosa_2625	CCE	Pfam:PF00135:27-522:cov=0.927	OG0000051
Phlogophora_meticulosa	Phlogophora_meticulosa_2719	bHLH	Pfam:PF00010:1-52:cov=0.385	OG0003872
Phlogophora_meticulosa	Phlogophora_meticulosa_2722	UGT	Pfam:PF00201:112-505:cov=0.752	OG0000546
Phlogophora_meticulosa	Phlogophora_meticulosa_2726	UGT	Pfam:PF00201:99-491:cov=0.771	OG0000546
Phlogophora_meticulosa	Phlogophora_meticulosa_2757	UGT	Pfam:PF00201:38-507:cov=0.914	OG0008476
Phlogophora_meticulosa	Phlogophora_meticulosa_2759	UGT	Pfam:PF00201:29-477:cov=0.930	OG0008476
Phlogophora_meticulosa	Phlogophora_meticulosa_2760	UGT	Pfam:PF00201:42-517:cov=0.910	OG0008476
Phlogophora_meticulosa	Phlogophora_meticulosa_2773	ABC_TMD	Pfam:PF00664:1-258:cov=0.452	OG0005978
Phlogophora_meticulosa	Phlogophora_meticulosa_2791	UGT	Pfam:PF00201:57-509:cov=0.860	OG0008892
Phlogophora_meticulosa	Phlogophora_meticulosa_2891	UGT	Pfam:PF00201:34-503:cov=0.904	OG0008476
Phlogophora_meticulosa	Phlogophora_meticulosa_3067	UGT	Pfam:PF00201:103-514:cov=0.757	OG0005770
Phlogophora_meticulosa	Phlogophora_meticulosa_3202	bHLH	Pfam:PF00010:66-118:cov=0.361	OG0006245
Phlogophora_meticulosa	Phlogophora_meticulosa_3229	Nuclear_receptor_LBD	Pfam:PF00104:268-433:cov=0.358	OG0001532
Phlogophora_meticulosa	Phlogophora_meticulosa_3272	CCE	Pfam:PF00135:37-546:cov=0.872	OG0000760
Phlogophora_meticulosa	Phlogophora_meticulosa_3273	CCE	Pfam:PF00135:44-553:cov=0.864	OG0000760
Phlogophora_meticulosa	Phlogophora_meticulosa_3280	CCE	Pfam:PF00135:27-530:cov=0.918	OG0000051
Phlogophora_meticulosa	Phlogophora_meticulosa_3283	CYP	Pfam:PF00067:28-480:cov=0.930	OG0005390
Phlogophora_meticulosa	Phlogophora_meticulosa_3355	UGT	Pfam:PF00201:33-500:cov=0.893	OG0005647
Phlogophora_meticulosa	Phlogophora_meticulosa_3362	CCE	Pfam:PF00135:92-641:cov=0.835	OG0005926
Phlogophora_meticulosa	Phlogophora_meticulosa_3452	CCE	Pfam:PF00135:38-530:cov=0.831	OG0000760
Phlogophora_meticulosa	Phlogophora_meticulosa_3453	CCE	Pfam:PF00135:33-555:cov=0.911	OG0000760
Phlogophora_meticulosa	Phlogophora_meticulosa_3475	CYP	Pfam:PF00067:42-504:cov=0.896	OG0002891
Phlogophora_meticulosa	Phlogophora_meticulosa_3480	CCE	Pfam:PF00135:20-162:cov=0.358;Pfam:PF00135:163-398:cov=0.591	OG0007335
Phlogophora_meticulosa	Phlogophora_meticulosa_3481	CCE	Pfam:PF00135:20-532:cov=0.786	OG0007335
Phlogophora_meticulosa	Phlogophora_meticulosa_3514	FMO	Pfam:PF00743:26-235:cov=0.465	OG0001389
Phlogophora_meticulosa	Phlogophora_meticulosa_3532	CCE	Pfam:PF00135:71-562:cov=0.799	OG0009733
Phlogophora_meticulosa	Phlogophora_meticulosa_3552	bHLH	Pfam:PF00010:20-70:cov=0.432	OG0002702
Phlogophora_meticulosa	Phlogophora_meticulosa_3611	UGT	Pfam:PF00201:81-506:cov=0.790	OG0003400
Phlogophora_meticulosa	Phlogophora_meticulosa_3655	bHLH	Pfam:PF00010:34-84:cov=0.436	OG0008763
Phlogophora_meticulosa	Phlogophora_meticulosa_3656	bHLH	Pfam:PF00010:77-127:cov=0.375	OG0008763
Phlogophora_meticulosa	Phlogophora_meticulosa_3676	CCE	Pfam:PF00135:6-74:cov=0.750	OG0000051
Phlogophora_meticulosa	Phlogophora_meticulosa_3788	FMO	Pfam:PF00743:31-241:cov=0.465	OG0006768
Phlogophora_meticulosa	Phlogophora_meticulosa_3805	CYP	Pfam:PF00067:39-492:cov=0.913	OG0005390
Phlogophora_meticulosa	Phlogophora_meticulosa_3822	SULT	Pfam:PF00685:77-237:cov=0.557	OG0002981
Phlogophora_meticulosa	Phlogophora_meticulosa_3823	SULT	Pfam:PF00685:84-250:cov=0.546	OG0002981
Phlogophora_meticulosa	Phlogophora_meticulosa_3869	CYP	Pfam:PF00067:47-507:cov=0.881	OG0000058
Phlogophora_meticulosa	Phlogophora_meticulosa_3910	CYP	Pfam:PF00067:38-502:cov=0.879	OG0000058
Phlogophora_meticulosa	Phlogophora_meticulosa_3915	CYP	Pfam:PF00067:3-360:cov=0.940	OG0000058
Phlogophora_meticulosa	Phlogophora_meticulosa_3923	CYP	Pfam:PF00067:34-508:cov=0.908	OG0000058
Phlogophora_meticulosa	Phlogophora_meticulosa_3924	CYP	Pfam:PF00067:34-422:cov=0.499;Pfam:PF00067:427-758:cov=0.426	OG0000058
Phlogophora_meticulosa	Phlogophora_meticulosa_3934	CYP	Pfam:PF00067:37-359:cov=0.586	OG0000058
Phlogophora_meticulosa	Phlogophora_meticulosa_4067	EH	Pfam:PF00561:61-302:cov=0.766	OG0000744
Phlogophora_meticulosa	Phlogophora_meticulosa_4167	CYP	Pfam:PF00067:34-472:cov=0.875	OG0002244
Phlogophora_meticulosa	Phlogophora_meticulosa_4336	CYP	Pfam:PF00067:36-460:cov=0.855	OG0003690
Phlogophora_meticulosa	Phlogophora_meticulosa_4368	EH	Pfam:PF00561:10-82:cov=0.432	OG0000744
Phlogophora_meticulosa	Phlogophora_meticulosa_4658	UGT	Pfam:PF00201:42-511:cov=0.906	OG0000017
Phlogophora_meticulosa	Phlogophora_meticulosa_4709	UGT	Pfam:PF00201:31-517:cov=0.935	OG0000017
Phlogophora_meticulosa	Phlogophora_meticulosa_4790	UGT	Pfam:PF00201:103-512:cov=0.790	OG0000017
Phlogophora_meticulosa	Phlogophora_meticulosa_4802	CYP	Pfam:PF00067:60-479:cov=0.779	OG0003226
Phlogophora_meticulosa	Phlogophora_meticulosa_4803	CYP	Pfam:PF00067:60-499:cov=0.853	OG0003226
Phlogophora_meticulosa	Phlogophora_meticulosa_4814	UGT	Pfam:PF00201:103-509:cov=0.789	OG0000017
Phlogophora_meticulosa	Phlogophora_meticulosa_4815	UGT	Pfam:PF00201:109-519:cov=0.781	OG0000017
Phlogophora_meticulosa	Phlogophora_meticulosa_4829	GST_C	Pfam:PF00043:113-194:cov=0.376	OG0000180
Phlogophora_meticulosa	Phlogophora_meticulosa_4886	UGT	Pfam:PF00201:32-511:cov=0.925	OG0000017
Phlogophora_meticulosa	Phlogophora_meticulosa_4887	UGT	Pfam:PF00201:199-446:cov=0.546	OG0000017
Phlogophora_meticulosa	Phlogophora_meticulosa_4916	UGT	Pfam:PF00201:34-524:cov=0.933	OG0000017
Phlogophora_meticulosa	Phlogophora_meticulosa_4918	UGT	Pfam:PF00201:84-515:cov=0.821	OG0000017
Phlogophora_meticulosa	Phlogophora_meticulosa_4930	UGT	Pfam:PF00201:34-518:cov=0.920	OG0000017
Phlogophora_meticulosa	Phlogophora_meticulosa_4958	UGT	Pfam:PF00201:33-514:cov=0.923	OG0000017
Phlogophora_meticulosa	Phlogophora_meticulosa_5065	CYP	Pfam:PF00067:33-490:cov=0.895	OG0000057
Phlogophora_meticulosa	Phlogophora_meticulosa_5095	CCE	Pfam:PF00135:33-285:cov=0.869	OG0004782
Phlogophora_meticulosa	Phlogophora_meticulosa_5178	Thioredoxin	Pfam:PF00085:37-136:cov=0.645	OG0006866
Phlogophora_meticulosa	Phlogophora_meticulosa_5281	CCE	Pfam:PF00135:3-513:cov=0.959	OG0004782
Phlogophora_meticulosa	Phlogophora_meticulosa_5328	CYP	Pfam:PF00067:27-484:cov=0.937	OG0004826
Phlogophora_meticulosa	Phlogophora_meticulosa_5392	CCE	Pfam:PF00135:7-522:cov=0.963	OG0005388
Phlogophora_meticulosa	Phlogophora_meticulosa_5612	CCE	Pfam:PF00135:32-531:cov=0.924	OG0010651
Phlogophora_meticulosa	Phlogophora_meticulosa_5615	CCE	Pfam:PF00135:30-542:cov=0.923	OG0002322
Phlogophora_meticulosa	Phlogophora_meticulosa_5652	CYP	Pfam:PF00067:16-406:cov=0.918	OG0000040
Phlogophora_meticulosa	Phlogophora_meticulosa_5653	CYP	Pfam:PF00067:33-476:cov=0.895	OG0000040
Phlogophora_meticulosa	Phlogophora_meticulosa_5761	ABC_NBD	Pfam:PF00005:60-214:cov=0.351	OG0004708
Phlogophora_meticulosa	Phlogophora_meticulosa_5867	CYP	Pfam:PF00067:9-454:cov=0.963	OG0000040
Phlogophora_meticulosa	Phlogophora_meticulosa_5868	CYP	Pfam:PF00067:34-497:cov=0.917	OG0000040
Phlogophora_meticulosa	Phlogophora_meticulosa_5989	ABC_TMD	Pfam:PF00664:313-578:cov=0.438	OG0000399
Phlogophora_meticulosa	Phlogophora_meticulosa_6001	Nuclear_receptor_LBD	Pfam:PF00104:225-367:cov=0.350	OG0002235
Phlogophora_meticulosa	Phlogophora_meticulosa_6002	Nuclear_receptor_LBD	Pfam:PF00104:180-348:cov=0.437	OG0002235
Phlogophora_meticulosa	Phlogophora_meticulosa_6003	Nuclear_receptor_LBD	Pfam:PF00104:231-399:cov=0.386	OG0002235
Phlogophora_meticulosa	Phlogophora_meticulosa_6004	Nuclear_receptor_LBD	Pfam:PF00104:230-398:cov=0.387	OG0002235
Phlogophora_meticulosa	Phlogophora_meticulosa_6007	Keap1_BACK	Pfam:PF07707:44-137:cov=0.445	OG0003374
Phlogophora_meticulosa	Phlogophora_meticulosa_6097	UGT	Pfam:PF00201:28-502:cov=0.922	OG0009553
Phlogophora_meticulosa	Phlogophora_meticulosa_6120	CYP	Pfam:PF00067:50-549:cov=0.887	OG0002363
Phlogophora_meticulosa	Phlogophora_meticulosa_6195	CYP	Pfam:PF00067:51-544:cov=0.888	OG0006834
Phlogophora_meticulosa	Phlogophora_meticulosa_6231	CCE	Pfam:PF00135:259-577:cov=0.431	OG0007205
Phlogophora_meticulosa	Phlogophora_meticulosa_6232	CCE	Pfam:PF00135:20-540:cov=0.922	OG0000244
Phlogophora_meticulosa	Phlogophora_meticulosa_6294	CCE	Pfam:PF00135:8-444:cov=0.984	OG0000244
Phlogophora_meticulosa	Phlogophora_meticulosa_6409	CYP	Pfam:PF00067:49-552:cov=0.894	OG0002363
Phlogophora_meticulosa	Phlogophora_meticulosa_6414	CYP	Pfam:PF00067:48-526:cov=0.852	OG0002363
Phlogophora_meticulosa	Phlogophora_meticulosa_6415	CYP	Pfam:PF00067:38-489:cov=0.861	OG0002363
Phlogophora_meticulosa	Phlogophora_meticulosa_6710	CCE	Pfam:PF00135:21-525:cov=0.940	OG0000051
Phlogophora_meticulosa	Phlogophora_meticulosa_6764	Nuclear_receptor_LBD	Pfam:PF00104:274-472:cov=0.405	OG0003980
Phlogophora_meticulosa	Phlogophora_meticulosa_7105	Peroxiredoxin	Pfam:PF00578:5-141:cov=0.606	OG0009102
Phlogophora_meticulosa	Phlogophora_meticulosa_7173	CYP	Pfam:PF00067:33-496:cov=0.906	OG0000057
Phlogophora_meticulosa	Phlogophora_meticulosa_7222	Keap1_BTB	Pfam:PF00651:28-124:cov=0.393	OG0002298
Phlogophora_meticulosa	Phlogophora_meticulosa_7286	CYP	Pfam:PF00067:32-496:cov=0.926	OG0000040
Phlogophora_meticulosa	Phlogophora_meticulosa_7287	CYP	Pfam:PF00067:55-481:cov=0.877	OG0000040
Phlogophora_meticulosa	Phlogophora_meticulosa_7298	CYP	Pfam:PF00067:33-491:cov=0.907	OG0000040
Phlogophora_meticulosa	Phlogophora_meticulosa_7598	CCE	Pfam:PF00135:175-699:cov=0.608	OG0003452
Phlogophora_meticulosa	Phlogophora_meticulosa_7603	CYP	Pfam:PF00067:33-484:cov=0.899	OG0000040
Phlogophora_meticulosa	Phlogophora_meticulosa_7689	CCE	Pfam:PF00135:24-531:cov=0.868	OG0000020
Phlogophora_meticulosa	Phlogophora_meticulosa_7747	CCE	Pfam:PF00135:16-514:cov=0.904	OG0000051
Phlogophora_meticulosa	Phlogophora_meticulosa_7748	CCE	Pfam:PF00135:25-523:cov=0.926	OG0000051
Phlogophora_meticulosa	Phlogophora_meticulosa_7786	CCE	Pfam:PF00135:21-547:cov=0.854	OG0004654
Phlogophora_meticulosa	Phlogophora_meticulosa_790	CCE	Pfam:PF00135:28-576:cov=0.712	OG0007344
Phlogophora_meticulosa	Phlogophora_meticulosa_794	CCE	Pfam:PF00135:4-399:cov=0.927	OG0002524
Phlogophora_meticulosa	Phlogophora_meticulosa_7940	CCE	Pfam:PF00135:30-547:cov=0.918	OG0000308
Phlogophora_meticulosa	Phlogophora_meticulosa_795	CCE	Pfam:PF00135:34-520:cov=0.897	OG0002524
Phlogophora_meticulosa	Phlogophora_meticulosa_7992	GST_C	Pfam:PF00043:110-194:cov=0.386	OG0000180
Phlogophora_meticulosa	Phlogophora_meticulosa_7999	CYP	Pfam:PF00067:68-475:cov=0.813	OG0000045
Phlogophora_meticulosa	Phlogophora_meticulosa_8000	CYP	Pfam:PF00067:52-450:cov=0.836	OG0000045
Phlogophora_meticulosa	Phlogophora_meticulosa_8001	CYP	Pfam:PF00067:66-453:cov=0.829	OG0000045
Phlogophora_meticulosa	Phlogophora_meticulosa_8004	GST_C	Pfam:PF00043:113-191:cov=0.362	OG0000180
Phlogophora_meticulosa	Phlogophora_meticulosa_8011	GST_N	Pfam:PF02798:2-75:cov=0.366	OG0000180
Phlogophora_meticulosa	Phlogophora_meticulosa_8070	CYP	Pfam:PF00067:43-491:cov=0.880	OG0002395
Phlogophora_meticulosa	Phlogophora_meticulosa_8094	CCE	Pfam:PF00135:33-550:cov=0.917	OG0000308
Phlogophora_meticulosa	Phlogophora_meticulosa_8095	CCE	Pfam:PF00135:30-547:cov=0.922	OG0000308
Phlogophora_meticulosa	Phlogophora_meticulosa_8126	CYP	Pfam:PF00067:38-469:cov=0.854	OG0000045
Phlogophora_meticulosa	Phlogophora_meticulosa_8129	CYP	Pfam:PF00067:38-478:cov=0.853	OG0000045
Phlogophora_meticulosa	Phlogophora_meticulosa_814	Nuclear_receptor_LBD	Pfam:PF00104:239-441:cov=0.435	OG0000883
Phlogophora_meticulosa	Phlogophora_meticulosa_817	Nuclear_receptor_LBD	Pfam:PF00104:186-388:cov=0.490	OG0000883
Phlogophora_meticulosa	Phlogophora_meticulosa_8195	CYP	Pfam:PF00067:33-491:cov=0.898	OG0000045
Phlogophora_meticulosa	Phlogophora_meticulosa_8196	CYP	Pfam:PF00067:47-490:cov=0.871	OG0000045
Phlogophora_meticulosa	Phlogophora_meticulosa_8218	CYP	Pfam:PF00067:33-455:cov=0.810	OG0000057
Phlogophora_meticulosa	Phlogophora_meticulosa_8249	SULT	Pfam:PF00685:12-133:cov=0.859	OG0000084
Phlogophora_meticulosa	Phlogophora_meticulosa_8250	SULT	Pfam:PF00685:61-335:cov=0.799	OG0000084
Phlogophora_meticulosa	Phlogophora_meticulosa_8252	SULT	Pfam:PF00685:34-313:cov=0.867	OG0000084
Phlogophora_meticulosa	Phlogophora_meticulosa_8293	CYP	Pfam:PF00067:249-465:cov=0.459;Pfam:PF00067:1-175:cov=0.370	OG0003887
Phlogophora_meticulosa	Phlogophora_meticulosa_833	CCE	Pfam:PF00135:1-386:cov=0.542	OG0004954
Phlogophora_meticulosa	Phlogophora_meticulosa_8332	SULT	Pfam:PF00685:52-297:cov=0.759	OG0000084
Phlogophora_meticulosa	Phlogophora_meticulosa_8333	SULT	Pfam:PF00685:64-336:cov=0.796	OG0000084
Phlogophora_meticulosa	Phlogophora_meticulosa_834	CCE	Pfam:PF00135:26-561:cov=0.604	OG0004954
Phlogophora_meticulosa	Phlogophora_meticulosa_835	CCE	Pfam:PF00135:26-587:cov=0.605	OG0004954
Phlogophora_meticulosa	Phlogophora_meticulosa_8483	SULT	Pfam:PF00685:18-124:cov=0.718	OG0000084
Phlogophora_meticulosa	Phlogophora_meticulosa_8485	SULT	Pfam:PF00685:5-284:cov=0.940	OG0000084
Phlogophora_meticulosa	Phlogophora_meticulosa_8488	SULT	Pfam:PF00685:143-392:cov=0.611	OG0005589
Phlogophora_meticulosa	Phlogophora_meticulosa_8489	SULT	Pfam:PF00685:137-387:cov=0.621	OG0005589
Phlogophora_meticulosa	Phlogophora_meticulosa_8492	CYP	Pfam:PF00067:47-504:cov=0.900	OG0009504
Phlogophora_meticulosa	Phlogophora_meticulosa_8493	CYP	Pfam:PF00067:47-514:cov=0.902	OG0009504
Phlogophora_meticulosa	Phlogophora_meticulosa_8525	CYP	Pfam:PF00067:43-486:cov=0.899	OG0007273
Phlogophora_meticulosa	Phlogophora_meticulosa_853	EH	Pfam:PF00561:114-365:cov=0.581	OG0008059
Phlogophora_meticulosa	Phlogophora_meticulosa_8660	CYP	Pfam:PF00067:53-515:cov=0.859	OG0008790
Phlogophora_meticulosa	Phlogophora_meticulosa_8683	EH	Pfam:PF00561:36-289:cov=0.827	OG0004150
Phlogophora_meticulosa	Phlogophora_meticulosa_8684	EH	Pfam:PF00561:61-135:cov=0.556	OG0004150
Phlogophora_meticulosa	Phlogophora_meticulosa_9025	CYP	Pfam:PF00067:38-489:cov=0.913	OG0006770
Phlogophora_meticulosa	Phlogophora_meticulosa_9026	CYP	Pfam:PF00067:37-466:cov=0.888	OG0007322
Phlogophora_meticulosa	Phlogophora_meticulosa_9027	CYP	Pfam:PF00067:57-442:cov=0.850	OG0007322
Phlogophora_meticulosa	Phlogophora_meticulosa_9321	Thioredoxin	Pfam:PF00085:13-102:cov=0.849	OG0002684
Phlogophora_meticulosa	Phlogophora_meticulosa_9388	Thioredoxin	Pfam:PF00085:11-94:cov=0.462	OG0003001
Phlogophora_meticulosa	Phlogophora_meticulosa_942	Thioredoxin	Pfam:PF00085:33-115:cov=0.585	OG0004998
Phlogophora_meticulosa	Phlogophora_meticulosa_9485	UGT	Pfam:PF00201:31-505:cov=0.913	OG0000005
Phlogophora_meticulosa	Phlogophora_meticulosa_9486	UGT	Pfam:PF00201:38-508:cov=0.904	OG0000005
Phlogophora_meticulosa	Phlogophora_meticulosa_9497	UGT	Pfam:PF00201:34-508:cov=0.915	OG0000005
Phlogophora_meticulosa	Phlogophora_meticulosa_9518	UGT	Pfam:PF00201:30-498:cov=0.907	OG0000005
Phlogophora_meticulosa	Phlogophora_meticulosa_9519	UGT	Pfam:PF00201:31-511:cov=0.923	OG0000005
Phlogophora_meticulosa	Phlogophora_meticulosa_9533	UGT	Pfam:PF00201:30-498:cov=0.914	OG0000005
Phlogophora_meticulosa	Phlogophora_meticulosa_9536	UGT	Pfam:PF00201:28-387:cov=0.928	OG0000005
Phlogophora_meticulosa	Phlogophora_meticulosa_9545	UGT	Pfam:PF00201:33-512:cov=0.920	OG0000005
Phlogophora_meticulosa	Phlogophora_meticulosa_9558	UGT	Pfam:PF00201:30-507:cov=0.921	OG0000005
Phlogophora_meticulosa	Phlogophora_meticulosa_9559	UGT	Pfam:PF00201:29-512:cov=0.924	OG0000005
Phlogophora_meticulosa	Phlogophora_meticulosa_9567	Nuclear_receptor_LBD	Pfam:PF00104:207-387:cov=0.449	OG0006579
Phlogophora_meticulosa	Phlogophora_meticulosa_9570	UGT	Pfam:PF00201:15-301:cov=0.880	OG0000005
Phlogophora_meticulosa	Phlogophora_meticulosa_9585	UGT	Pfam:PF00201:208-463:cov=0.532	OG0000005
Phlogophora_meticulosa	Phlogophora_meticulosa_9588	UGT	Pfam:PF00201:30-504:cov=0.908	OG0000005
Phlogophora_meticulosa	Phlogophora_meticulosa_9598	UGT	Pfam:PF00201:30-504:cov=0.922	OG0000005
Phlogophora_meticulosa	Phlogophora_meticulosa_9628	UGT	Pfam:PF00201:30-504:cov=0.922	OG0000005
Phlogophora_meticulosa	Phlogophora_meticulosa_9630	UGT	Pfam:PF00201:31-510:cov=0.925	OG0000005
Phlogophora_meticulosa	Phlogophora_meticulosa_9640	UGT	Pfam:PF00201:31-506:cov=0.914	OG0000005
Phlogophora_meticulosa	Phlogophora_meticulosa_9657	UGT	Pfam:PF00201:31-506:cov=0.919	OG0000005
Phlogophora_meticulosa	Phlogophora_meticulosa_9658	UGT	Pfam:PF00201:34-509:cov=0.914	OG0000005
Phlogophora_meticulosa	Phlogophora_meticulosa_9659	UGT	Pfam:PF00201:31-501:cov=0.915	OG0000005
Phlogophora_meticulosa	Phlogophora_meticulosa_9670	UGT	Pfam:PF00201:28-298:cov=0.831	OG0000005
Phlogophora_meticulosa	Phlogophora_meticulosa_9679	UGT	Pfam:PF00201:30-505:cov=0.921	OG0000005
Phlogophora_meticulosa	Phlogophora_meticulosa_9710	Thioredoxin	Pfam:PF00085:8-105:cov=0.445	OG0009431
Phlogophora_meticulosa	Phlogophora_meticulosa_9927	CCE	Pfam:PF00135:50-581:cov=0.784	OG0002708
Pieris_brassicae	Pieris_brassicae_10013	CCE	Pfam:PF00135:46-587:cov=0.816	OG0002708
Pieris_brassicae	Pieris_brassicae_10014	CCE	Pfam:PF00135:46-552:cov=0.764	OG0002708
Pieris_brassicae	Pieris_brassicae_10112	CCE	Pfam:PF00135:31-540:cov=0.901	OG0000760
Pieris_brassicae	Pieris_brassicae_10219	CYP	Pfam:PF00067:43-490:cov=0.875	OG0002891
Pieris_brassicae	Pieris_brassicae_10220	CYP	Pfam:PF00067:47-416:cov=0.755	OG0002891
Pieris_brassicae	Pieris_brassicae_10303	CCE	Pfam:PF00135:4-125:cov=0.871	OG0010322
Pieris_brassicae	Pieris_brassicae_10320	CCE	Pfam:PF00135:265-498:cov=0.437;Pfam:PF00135:29-246:cov=0.407	OG0009733
Pieris_brassicae	Pieris_brassicae_10322	CCE	Pfam:PF00135:29-223:cov=0.496	OG0009733
Pieris_brassicae	Pieris_brassicae_10332	CCE	Pfam:PF00135:2-122:cov=0.903	OG0025921
Pieris_brassicae	Pieris_brassicae_10420	CYP	Pfam:PF00067:43-499:cov=0.887	OG0002891
Pieris_brassicae	Pieris_brassicae_10447	CYP	Pfam:PF00067:29-456:cov=0.890	OG0000013
Pieris_brassicae	Pieris_brassicae_10458	CCE	Pfam:PF00135:17-527:cov=0.698	OG0007335
